"Adrien Begrand of PopMatters stated that Ghost recalls the early sounds of Black Sabbath, Pentagram, and Judas Priest, as well as the progressive and psychedelic rock of the late '60s.",1
"The group's theatrics are influenced by Kiss, David Bowie and Alice Cooper, but a member said they are more influenced by Pink Floyd.",1
A Ghoul later cited Death SS as an influence on their gimmick but not their music.,1
"the project's Facebook page, Campbell cites Bright Eyes, The Mountain Goats, The New Amsterdams, Lucero, The Weakerthans, and Kind of Like Spitting as influences.",1
"Voivod's influences include Béla Bartók, Igor Stravinsky, Dimitri Shostakovich, Yes, Einstürzende Neubauten, GBH, Genesis, Hawkwind, Judas Priest, Killing Joke, King Crimson, Motörhead, Sodom, Nektar, Pink Floyd, Ramones, Rush, Van der Graaf Generator, Venom and UFO.",1
"Gerard Way has publicly rejected the term emo, describing the genre as fucking garbage.",1
"The band's third album, The Black Parade, has been described as alternative rock, emo, pop punk, post-hardcore, punk rock, and hard rock.",1
"Gerard Way said to Rolling Stone, we love bands like Queen, where it's huge and majestic, but also bands like Black Flag and the Misfits, who would go absolutely crazy.",1
" Way has stated that the band is heavily influenced by Queen, Misfits, Black Flag, Iron Maiden, The Cure, Joy Division, Bauhaus, Siouxsie and the Banshees, and The Smiths/",1
Morrissey.,1
"Way has also said that his band patterns their career after that of The Smashing Pumpkins, another band they admire.",1
Frank Iero cites the punk band Lifetime as a big influence.,1
"My Chemical Romance's other influences include The Stooges, Ramones, Sex Pistols, The Clash, Minor Threat, Nirvana, and Operation Ivy.",1
"Originally inspired by comedy metal bands Green Jellÿ and GWAR, the Chicken Heads' first incarnation as Joe and the Chicken Heads produced their most abrasive material, boasting a sound predominantly grounded in heavy metal and hardcore and mixed with elements of ska punk and funk rock.",1
"Contemporary reviews of the band's shows drew comparisons such as Fishbone meets GWAR or GWAR meets The Aquabats, while some reviewers coined unique terms like doom ska and chicken-doom-ska-rock to describe their mix of styles.",1
"Following their name change to The Radioactive Chicken Heads, the band began transitioning into a less thrashy and more melodic style of punk rock, emphasizing an offbeat eclectic edge inspired by the likes of The Residents and Oingo Boingo, while also expanding their sound into occasional one-off genre experiments in styles ranging from reggae to rockabilly.",1
"a sound that might work well scoring a John Waters, Ed Wood or Russ Meyer film, while Loudwire summarized them as the Dead Kennedys on acid.",1
"Weird Al Yankovic and children's musician Barry Louis Polisar as primary influences, and incorporate a similar style of puns and absurdist humor into their songwriting.",1
"Keep It Refrigerated), a spoof of The Offspring's Come Out and Play (Keep 'Em Separated), and Just for the Taste of It, which repurposed Rancid's Salvation into a commercial jingle for Diet Coke.",1
Madrox has cited Kiss as an influence.,1
" Speaking to music journalist Paul Zollo in 2004, Petty agreed that humour and self-effacement had been key factors in the Wilburys' success, adding: We wanted to make something good in a world that seemed to get uglier and uglier and meaner and meaner …",1
"Discussing the Wilburys in Peter Bogdanovich's 2007 documentary Runnin' Down a Dream, Petty said that one of the strengths behind the concept was that it was free of any intervention from record company, management or marketing concerns, and instead developed naturally from a spirit of co-operation and mutual admiration among five established artists.",1
"Inspired by the Traveling Wilburys' success and particularly its benefit to Petty and Orbison as artists, Lenny Waronker encouraged American guitarist Ry Cooder to form the band Little Village and record for",1
"Warner Bros. The group – comprising Cooder, Keltner, John Hiatt and Nick Lowe – released a self-titled album in 1992.",1
Presumed Having a Good Time as a Traveling Wilburys-type side project for Mark Knopfler of Dire Straits.,1
"Writing in New York magazine in late 1990, Elizabeth Wurtzel cited the Notting Hillbillies' album and the self-titled debut by Hindu Love Gods – a band consisting of Warren Zevon and members of R.E.M. – as examples of a trend whereby, following the Wilburys' Vol. 1, more and more albums seem to be the rock-and-roll equivalents of bowling night.",1
"in The Encyclopedia of Popular Music, Colin Larkin cites the Wilburys' contemporary skiffle as evidence of Lonnie Donegan's continued influence on popular music long after the early 1960s.",1
"In his book Lonnie Donegan and the Birth of British Rock & Roll, Patrick Humphries describes the Wilburys as a makeshift quintet whose roots were firmly and joyously planted in low-key, low-tech skiffle music.",1
"Orbison and Dylan were inducted as solo artists, Harrison was inducted as a member of the Beatles and, posthumously, as a solo artist, Petty as the leader of Tom Petty and the Heartbreakers, and Lynne as a member of the Electric Light Orchestra.",1
"As a teenager listening to psychedelic records, XTC leader Andy Partridge was particularly fond of Pink Floyd's See Emily Play (1967), Tomorrow's My White Bicycle (1967), and the Moles'",1
I Am the Walrus'.,1
"Legacy and influence Harry and the Potters have influenced similar acts, such as Draco and the Malfoys, The Whomping Willows and The Remus Lupins.",1
The Boston Phoenix has called Harry and the Potters the Pink Floyd of Potterdom.,1
"Many notable artists cited them as an influence, including Tetsuya Kanmuri, Go, Shinichi Kobayashi, and Nov from Zigoku Quartet, Joe, Panther and Kenjiro Murai of Sex Machineguns,",1
"Show-Ya, Syu from Galneryus, Shuse and Levin of La'cryma Christi, Shouchikubai Shiratori from Kishidan, miko of exist†trace, Kick the Can Crew's  MCU, and Hatake from Sharam Q. Tomoi from Laputa",1
Hilts and Kenyon had been listening to bluegrass bands Trampled by Turtles and Old Crow Medicine Show before forming their own band.,1
"They are considered to be one of the pioneers of the burgeoning southern California folk rock, country rock and progressive bluegrass genres, and are known to have directly or indirectly influenced artists such as The Eagles, The Byrds, and Elton John.",1
"In 1972, The Dillards joined Elton John on his first American tour.",1
"John Paul Jones of Led Zeppelin has also acknowledged their influence, particularly in his decision to play the mandolin.",1
"musical school, The Greencards draw from a wide variety of musical influences, ranging from Bob Dylan and the Beatles to the Celtic tone of Irish traditional music, gypsy themes, and Latin sounds.",1
"Jim Abbott of the Tribune News Service described The Greencards as polished, earthy, charming roots music with a sophisticated sheen, but noted that some bluegrass purists may miss the vocal idiosyncrasies that can be found on other acts such as the Del McCoury Band.",1
The progressive nature of The Greencards' bluegrass sound has been compared to Nickel Creek and Alison Krauss & Union Station.,1
"Kym Warner has said that Robert Earl Keen, Kelly Willis, and Patty Griffin were key influences musically in The Greencards's sound during their time in Austin, with the previously unreleased Griffin song What You Are being covered on their album Weather and Water.",1
"Musical style and influences Mayday's songs are written mostly in Mandarin with some Taiwanese Hokkien tracks by Ashin, who speaks fluent Hokkien in addition to Mandarin.",1
Earlier lyrics written by Ashin centred around themes of teenage angst and growing up.,1
"However, in recent albums, Ashin has alluded to several cultural icons notably the Chinese mythical monkey-god Sun Wu-Kong, Mickey Mouse, Superman, Neil Armstrong and Che Guevara.",1
"Ashin has also cited movies and novels as inspiration for his songs including Viva Love (愛情萬歲) which was inspired by avant-garde Taiwanese director Tsai Ming Liang's 1994 movie, Vive L'Amour and the song Armour (武装) which was influenced by a Chinese drama 《孽子》and Haruki Murakami's novel, Kafka On the Shore.",1
"Other diverse musical influences include the Irish band U2, the British band Oasis, the Japanese pop music artists Mr. Children, Sting as well as the Taiwanese rocker Wu Bai and China Blue.",1
"When asked to describe their genre, Caroline Corr said it was a blend of modern rhythms and technology with acoustic instruments, violin, tin whistle, drums and of course the voices, the marrying of these instruments is our sound.",1
"The album contained songs from different eras of Irish music, including a 1982 song written by Phil Lynott (Old Town) while the 1,000-year-old Return to Fingal featured as a bonus track on the Japanese, limited German and Spanish editions.",1
"They drew inspiration from musicians such as The Eagles, The Police, The Carpenters, Simon and Garfunkel and Fleetwood Mac, which Sharon said in an interview with CNN is the reason our songs are very, very melodic and [harmonious].",1
"The Washington Post and Billboard have referred to The Paperboys' music as 'reminiscent of early Elton John and Van Morrison', and they have also been compared at times to a laid back country version of The Eagles.",1
"Landa has said that one of his own stronger influences in music is the Mexican style of music called Son Jarocho, whose most well-known song is Ritchie Valens's La Bamba.",1
The band has also been noted for recording a number of pop and rock covers — including The Beatles',1
I've Just Seen a Face on Molinos and Sting's,1
"According to Landa, his bandmate Geoffrey Kelley's other band, Spirit of the West, is a major influence on himself and The Paperboys.",1
’They have been recognised as the premier Irish-American rock group who created an environment where bands such as Dropkick Murphys and Flogging Molly have been able to flourish.,1
"The band's early influences were punk bands like Greenland Whalefishers, Swingin' Utters, the Ramones, the Clash, and Sex Pistols, as well as the Pogues and Irish bands such as Stiff Little Fingers and the Dubliners.",1
"It dawned on us that Irish music was a bigger influence on all of us than we'd realized, said Ken Casey.",1
"They frequently cite AC/DC as an influence on their formula of maintaining a specific style, with Casey once saying I think our goal is to be the AC/DC of Celtic punk rock.",1
The worst thing we can do to the local fans who have stuck with us is to all of a sudden try to be Fall Out Boy with bagpipes.,1
"Al Barr commented We've always said we're like the Ramones or AC/DC with what we do; if it ain't broke, don't fix it.",1
"In April 2018, Forbes described Exo as one of the two artists worldwide that dramatically over-perform on social media, with the other being fellow K-pop boy band BTS.",1
"Both groups exceeded the reach of American artists such as Beyonce, Justin Bieber and Taylor Swift.",1
"Exo's work has influenced numerous artists, including MVP, Kim Dong-han, NCT 127, Wanna One, and Kang Daniel.",1
"The Supremes, while I Feel You takes place in 1987 and shows the members playing their own instruments and various other scenes with heavy 1980s inspiration.",1
"They were influenced by Korean classic rock from the 1960s and 1970s, and a wide range of bands, including The Doors, Radiohead, Metallica and Pantera.",1
"Their major influences are Cocteau Twins, The Cure, New Order, The Smiths, David Bowie, Joy Division, Devo, and Happy Mondays.",1
"The band often mentioned Ride, Slowdive or Prefab Sprout, which Axel considered it as guilty pleasure.",1
"The press often references The Penelopes to Pixies, Daft Punk, M83, and Air. ",1
"Musically, the band cite Death in June, Melvins, Lee Hazlewood, The Birthday Party and Swans as their main sources of inspiration.",1
"They have been compared to Hocico and Cenobita on their early releases, but by fusing the darker style with contemporary trance music approach led them to a style of their own and to gather a growing fanbase in Mexico and Europe, mostly in Germany, appearing at festivals such as Wave-Gotik-Treffen, M'era Luna Festival and a shared European tour with Combichrist.",1
"In a 2016 interview, lead singer Kfir Gov, stated that he was influenced by Infected Mushroom, Borgore, J.Views, Prodigy, Nine Inch Nails, and Pendulum.",1
"On his review for Careful, Kevin Lozano of Pitchfork listed the band as one of the acts that spearhead the minimal synth scene along with Essaie pas, noting the brisk drum machine loops, oscillating synths, and Matthews’ haunting incantations that permeate the album's sound.",1
"They have likened the band to the movies Body Heat and  Lost Highway, latter of which was directed by David Lynch, a professed influence on the band.",1
"Matthews has expressed appreciation for various female vocalists, including Nico, Circuit des Yeux, Alison Lewis of Linea Aspera, Chelsea Wolfe and Zola Jesus, whereas Muller named Sleep Chamber, Suicide, DAF and Yello as early musical influences on Boy Harsher.",1
"Math the Band uses vintage analog synthesizers, drum machines, hacked videogame systems and homemade synthesizers to make loud, fast, punk rock, inspired by bands and artists like: Atom and His Package, Andrew WK, Devo.",1
"Cashion was also a big fan of The Cure and The Smashing Pumpkins, and was influenced by bassists Peter Hook from Joy Division and New Order, and Kim Deal from The Pixies and The Breeders.",1
"While Welmers and Herring found common ground through Danzig and Kool Keith, it was through Kraftwerk's Trans-Europe Express which was sampled by Afrika Bambaataa that Cashion and Herring found some common ground when forming the Art Lord & the Self-Portraits.",1
"They explained: Our early influences were Kraftwerk and Joy Division and New Order, so it all kind of came from those sounds ...",1
It was through Kraftwerk's Trans-Europe Express which was sampled by Afrika Bambaataa that Cashion and Herring found some common ground when forming the Kraftwerk-influenced Art Lord & the Self-Portraits.,1
"They explained: Our early influences were Kraftwerk and Joy Division and New Order, so it all kind of came from those sounds...",1
He cites his biggest influences as Johnathon Ford of Unwed Sailor and Thomas Newman.,1
"City also has been compared to The Postal Service, often critically, for his combination of fuzzy synths, ironic lyrics and use of female guest singers.",1
"In response to the suggestion that his work is derivative, Young suggested in a 2009 interview with The New York Times that Ocean Eyes is perhaps the next chapter after The Postal Service: The Postal Service released a record in 2003, and that was it.",1
"Hauldren cites Madeon, Flume, Porter Robinson, and Odesza as musical influences.",1
"According to Heather Phares of AllMusic, Salem's sound blends ethereal electronica and slow Southern hip hop rhythms, and is noted for pioneering the music subgenre known as witch house.",1
Band members have stated chief influences in Queen and Genesis as well as various Synthpop groups popular in the 1980s including Hall and Oates and Tears for Fears. ,1
"Fans and critics have compared A Million Pieces to contemporary acts including The Killers, Muse, Maroon 5 and Foster the People.",1
Weitz and Portner started playing music together at the age of fifteen because of their shared love of the band Pavement and horror movies.,1
Their musical range included cover songs by Pavement and The Cure as well as the songs Poison by Bell Biv DeVoe and Seasons In The Sun by Terry Jacks.,1
Vanity stated in an interview that American synth-pop artist Jeffree Star is a huge influence on BOTDF.,1
"The two have cited a variety of musical artists, including Pink Floyd, Jan Hammer, William Orbit, Delerium, BT, and Afro Celt Sound System, as having been influential in developing their sound.",1
"Paul Lester of The Guardian said: They make downbeat dance music, sad synth-pop, melancholy club tracks, which might sound like a contradiction in terms but not to those of you who have, over the past 25 years, appreciated artists from Pet Shop Boys to Junior Boys.MTV",1
"Dope's influences include Ministry, Nine Inch Nails, Kiss, Guns N'",1
"Roses, White Zombie, and Mötley Crüe.",1
"The group has drawn comparisons to the likes of Dälek, Death Grips, My Bloody Valentine, Tim Hecker and Shabazz Palaces.",1
Michael Gira has repeatedly stated he took the moniker Swans as it described the sound he wanted best.,1
"earliest known lineup of Swans comprised Gira on bass guitar and vocals, Jonathan Kane on drums, Sue Hanel on guitar, Mojo on percussion and tape loops and either Thurston Moore, Dan Braun or Jon Tessler on the second bass guitar.",1
"The plodding tempos and distorted, detuned guitar work is reminiscent of such post-punk outfits as Joy Division.",1
"In an article for Spin Magazine, Henry Rollins named member John Olson's noise bands in a column about his 5 favorite bands stating The guy has over 1,000 releases on his label, and I have almost 700 of them.",1
"When asked what the band's influences are in a 2000 interview, Scott Kelly stated: Mainly ourselves at this point, but our foundation ranges through Black Flag, Pink Floyd, Die Kreuzen, Amebix, Jimi Hendrix, King Crimson, The Melvins, Celtic Frost and, of course, Hank Williams.",1
"In 2007, Steve Von Till stated that lyrically he and Kelly are inspired by literature, alluding to writers such as Cormac McCarthy, Jack London, and Paul Bowles.",1
